id	picture	name	price	authority	date	controller	article_violated	type	source	summary
155	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	1600	Spanish Data Protection Authority (AEPD)	12/10/2019	Megastar SL	Art. 5 (1) c) GDPR|Art. 13 GDPR	Non-compliance with lawful basis for data processing	https://cms.law/en/int/publication/data-law-navigator/spain	The company was fined because it operated a video surveillance system that had an observation angle that extended too far into the public traffic area. The video surveillance system was also not accompanied by any data protection notices.
156	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	1500	Spanish Data Protection Authority (AEPD)	12/03/2019	Cerrajeria Verin S.L.	Art. 13 GDPR	Information obligation non-compliance	https://www.aepd.es/resoluciones/PS-00265-2019_ORI.pdf	The company was fined because it collected personal data without providing accurate information about its data processing activities on their privacy policy page on their website.
157	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	5000	Spanish Data Protection Authority (AEPD)	12/03/2019	Linea Directa Aseguradora	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.aepd.es/resoluciones/PS-00250-2019_ORI.pdf	An insurance company sent advertising emails to clients without the necessary consent.
158	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	6000	Spanish Data Protection Authority (AEPD)	11/19/2019	Sports Bar	Art. 5 (1) c) GDPR	Non-compliance with lawful basis for data processing	https://www.aepd.es/resoluciones/PS-00236-2019_ORI.pdf	A sports bar operated a video surveillance CCTV system that had an angle that extended into a public area that should not have been surveilled.
159	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	60000	Spanish Data Protection Authority (AEPD)	11/06/2019	Vodafone Espana	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.aepd.es/resoluciones/PS-00140-2019_ORI.pdf	Vodafone sent customers invoicing details to a third party after a customer invoicing complaint. The fine was originally determined to be €75,000 but later reduced to €60,000 after the quick cooperation of the company.
160	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	60000	Spanish Data Protection Authority (AEPD)	10/23/2019	Vodafone Espana	Art. 5 (1) f) GDPR	Failure to implement sufficient measures to ensure information security	https://www.aepd.es/resoluciones/PS-00249-2019_ORI.pdf	Invoicing details of a customer were sent to a third party customer during an invoicing complaint.
161	https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg	Spain	5000	Spanish Data Protection Authority (AEPD)	12/10/2019	Shop Macoyn, S.L.	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.aepd.es/es/documento/ps-00320-2019.pdf	The company sent advertising emails to multiple recipients where every one of the recipients was able to see the email address of all other recipients. This was because the sender sent all the email addresses as CC instead of BCC.
162	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	2000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	12/18/2019	Telekom Romania	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.dataprotection.ro/?page=O_noua_amenda_pentru_incalcarea_RGPD_comunicat_decembrie&lang=ro	The company did not ensure the accuracy of the processing of personal data. This resulted in the disclosure of a client&#8217;s personal data to a different client.
163	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	2000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	12/16/2019	Globus Score SRL	Art. 58 GDPR	Non-cooperation with Data Protection Authority	https://www.dataprotection.ro/?page=Alta_amenda_pentru_incalcarea_GDPR&lang=en	The company did not comply with measures imposed by the Data Protection Authority.
164	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	2000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	12/02/2019	Nicola Medical Team 17 SRL	Art. 58 GDPR	Non-cooperation with Data Protection Authority	https://www.dataprotection.ro/index.jsp?page=Noi_amenzi_in_aplicarea_RGPD&lang=ro	The company did not comply with measures imposed by the Data Protection Authority.
165	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	500	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	11/29/2019	Homeowners Association	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.dataprotection.ro/?page=Amenda_asociatie_proprietari&lang=ro	A homeowners association used video surveillance CCTV without the proper information displayed in the affected areas. The Data Protection Authority also determined that inadequate technical measures were in place regarding the access and storage of personal data.
166	https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg	Romania	3000	Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP)	11/26/2019	Modern Barber	Art. 58 GDPR	Non-cooperation with Data Protection Authority	https://www.dataprotection.ro/index.jsp?page=Noi_amenzi_in_aplicarea_RGPD&lang=ro	The company did not comply with measures imposed by the Data Protection Authority.
167	https://www.privacyaffairs.com/wp-content/uploads/2019/10/united-kingdom.svg	United Kingdom	320000	Information Commissioner (ICO)	12/20/2019	Doorstep Dispensaree	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://ico.org.uk/media/action-weve-taken/enforcement-notices/2616741/doorstop-en-20191217.pdf	The company had stored some 500,000 documents containing names, addresses, dates of birth, NHS numbers and medical information and prescriptions in unsealed containers at the back of the building and failed to protect these documents from the elements, resulting in water damage to the documents.The company stored around 500,000 documents that contained the names, addresses, birth fates, and NHS identification numbers as well as medical information and prescriptions in unsealed containers at the back of a building. As a result of this, the documents were exposed to the elements which resulted in water damage and potentially to the loss of some data.
168	https://www.privacyaffairs.com/wp-content/uploads/2019/10/netherlands.svg	Netherlands	50000	Dutch Supervisory Authority for Data Protection (AP)	10/31/2019	Menzis	Art. 5 GDPR	Non-compliance with lawful basis for data processing	https://autoriteitpersoonsgegevens.nl/nl/nieuws/sancties-voor-menzis-en-vgz-voor-overtreding-van-de-privacywet	The marketing staff of the health insurance company Menzis had access to patients&#8217; data.
169	https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg	Greece	20000	Hellenic Data Protection Authority (HDPA)	10/18/2019	Wind Hellas Telecommunications	Art. 21 GDPR	Non-compliance with subjects' rights protection safeguards	http://www.dpa.gr/APDPXPortlets/htdocs/documentDisplay.jsp?docid=146,94,80,247,188,211,182,68	The company ignored objections voiced by the affected parties regarding advertising and marketing calls.
170	https://www.privacyaffairs.com/wp-content/uploads/2019/10/sweden.svg	Sweden	35000	Data Protection Authority of Sweden	12/16/2019	Nusvar AB	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.datainspektionen.se/globalassets/dokument/beslut/beslut-tillsyn-mrkoll.pdf	Nusvar AB, which operates the website Mrkoll.se, a site that provides information on all Swedes over the age of 16, published information on people with overdue payments.
171	https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg	Belgium	15000	Belgian Data Protection Authority (APD)	12/17/2019	Legal information wesbite	Art. 6 GDPR|Art. 12 GDPR|Art. 13 GDPR	Non-compliance with lawful basis for data processing	https://www.gegevensbeschermingsautoriteit.be/sites/privacycommission/files/documents/BETG_12-2019_NL.PDF	A website that provided legal information and news only had its privacy policy page available in English, even though it was also addressing the French and Dutch-speaking markets. Also, the privacy policy page was not easily accessible and did not mention the legal basis for the processing of data, as required by the GDPR. The website also used Google Analytics without effective consent.
172	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	28100	Data Protection Commission of Bulgaria (KZLD)	09/03/2019	National Revenue Agency	Art 6 (1) GDPR|Art 58 (2) e) GDPR|Art 83 (5) a) GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/?p=element_view&aid=2226	The National Revenue Agency was fined with €28,100 because of the unlawful processing of personal data of a private individual. The personal data of the individual was unlawfully collected and used in an enforcement case against them in order to recover a tax debt of €86,000. The National Revenue Agency also collected bank account data of the affected individual from the Bulgarian National Bank. The Bulgarian DPA argued that this data was collected unlawfully by the National Revenue Agency. This is one of the very rare cases where a DPA fines a government institution for the unlawful processing of personal data.
173	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	11760	Data Protection Commission of Bulgaria (KZLD)	09/03/2019	Commercial representative of telecommunication service provider	Art. 6 (1) GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/index.php?p=element&aid=1219	A fine of €11,760 was issued on the commercial representative of a national telecommunications provider due to the unlawful processing of the personal data of a client. The commercial representative unlawfully processed the data of a client with the goal of closing a contract for mobile telephoning services.
174	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	5113	Bulgarian Commission for Personal Data Protection (KZLD)	09/03/2019	Telecommunication service provider	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/index.php?p=element&aid=1219	A fine of €5,113 was imposed on a national telecom company for the unlawful processing of the personal data of a citizen. The personal data of the individual was unlawfully accessed and processed in order to cancel a contract.
175	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	5112	Data Protection Commission of Bulgaria (KZLD)	10/08/2019	Interior Ministry	Art. 6 (1) GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/index.php?p=element&aid=1219	The Bulgarian Interior Ministry was fined due to the unlawful processing of the personal data of a citizen. The Interior Ministry unlawfully sent the personal data of the citizen to the Togolese Republic.
